S_No,Year,Month,Week,Merchant_ID,Product_ID,Country,Sales
37138,2014,5,21,c0000357,2,Columbia,6400
37139,2014,5,21,c0000365,2,Columbia,16000
37140,2014,5,21,c0000369,2,Columbia,4800
37141,2014,5,21,c0000372,2,Columbia,3200
37142,2014,5,21,c0000373,2,Columbia,1600
37143,2014,5,21,c0000380,2,Columbia,16000
37144,2014,5,21,c0000381,2,Columbia,6400
37145,2014,5,21,c0000384,2,Columbia,24000
37146,2014,5,21,c0000388,2,Columbia,4800
37147,2014,5,21,c0000395,2,Columbia,30400
37148,2014,5,21,c0000413,2,Columbia,16000
37149,2014,5,21,c0000442,2,Columbia,1600
37150,2014,5,21,c0000462,2,Columbia,1600
37151,2014,5,21,c0000464,2,Columbia,1600
37152,2014,5,21,c0000474,2,Columbia,1600
37153,2014,5,21,c0000478,2,Columbia,6400
37154,2014,5,21,c0000493,2,Columbia,8000
37155,2014,5,21,c0000498,2,Columbia,1600
37156,2014,5,21,c0000512,2,Columbia,1600
37157,2014,5,21,c0000516,2,Columbia,1600
37158,2014,5,21,c0000525,2,Columbia,24000
37159,2014,5,21,c0000551,2,Columbia,1600
37160,2014,5,21,c0000568,2,Columbia,1600
37161,2014,5,22,c00001,2,Columbia,8000
37162,2014,5,22,c00002,2,Columbia,24000
37163,2014,5,22,c00006,2,Columbia,0
37164,2014,5,22,c00008,2,Columbia,1600
37165,2014,5,22,c000011,2,Columbia,9600
37166,2014,5,22,c000016,2,Columbia,6400
37167,2014,5,22,c000022,2,Columbia,8000
37168,2014,5,22,c000023,2,Columbia,4800
37169,2014,5,22,c000029,2,Columbia,16000
37170,2014,5,22,c000030,2,Columbia,72000
37171,2014,5,22,c000039,2,Columbia,3200
37172,2014,5,22,c000044,2,Columbia,1600
37173,2014,5,22,c000052,2,Columbia,9600
37174,2014,5,22,c000055,2,Columbia,9600
37175,2014,5,22,c000060,2,Columbia,3200
37176,2014,5,22,c000062,2,Columbia,4800
37177,2014,5,22,c000063,2,Columbia,52800
37178,2014,5,22,c000065,2,Columbia,0
37179,2014,5,22,c000074,2,Columbia,6400
37180,2014,5,22,c000081,2,Columbia,3200
37181,2014,5,22,c000084,2,Columbia,56000
37182,2014,5,22,c000087,2,Columbia,52800
37183,2014,5,22,c000090,2,Columbia,32000
37184,2014,5,22,c000091,2,Columbia,24000
37185,2014,5,22,c0000106,2,Columbia,6400
37186,2014,5,22,c0000107,2,Columbia,16000
37187,2014,5,22,c0000112,2,Columbia,35200
37188,2014,5,22,c0000124,2,Columbia,1600
37189,2014,5,22,c0000126,2,Columbia,8000
37190,2014,5,22,c0000129,2,Columbia,28800
37191,2014,5,22,c0000134,2,Columbia,16000
37192,2014,5,22,c0000136,2,Columbia,3200
37193,2014,5,22,c0000197,2,Columbia,4800
37194,2014,5,22,c0000210,2,Columbia,20800
37195,2014,5,22,c0000215,2,Columbia,4800
37196,2014,5,22,c0000226,2,Columbia,1600
37197,2014,5,22,c0000245,2,Columbia,5451.18
37198,2014,5,22,c0000265,2,Columbia,3200
37199,2014,5,22,c0000269,2,Columbia,32000
37200,2014,5,22,c0000281,2,Columbia,0
37201,2014,5,22,c0000285,2,Columbia,0
37202,2014,5,22,c0000288,2,Columbia,11200
37203,2014,5,22,c0000295,2,Columbia,24000
37204,2014,5,22,c0000299,2,Columbia,0
37205,2014,5,22,c0000301,2,Columbia,24000
37206,2014,5,22,c0000303,2,Columbia,56000
37207,2014,5,22,c0000305,2,Columbia,0
37208,2014,5,22,c0000307,2,Columbia,1600
37209,2014,5,22,c0000319,2,Columbia,11200
37210,2014,5,22,c0000320,2,Columbia,1600
37211,2014,5,22,c0000321,2,Columbia,12800
37212,2014,5,22,c0000324,2,Columbia,32000
37213,2014,5,22,c0000325,2,Columbia,14400
37214,2014,5,22,c0000329,2,Columbia,4800
37215,2014,5,22,c0000333,2,Columbia,19200
37216,2014,5,22,c0000335,2,Columbia,3200
37217,2014,5,22,c0000336,2,Columbia,3200
37218,2014,5,22,c0000354,2,Columbia,0
37219,2014,5,22,c0000356,2,Columbia,9600
37220,2014,5,22,c0000358,2,Columbia,6400
37221,2014,5,22,c0000361,2,Columbia,1600
37222,2014,5,22,c0000364,2,Columbia,4800
37223,2014,5,22,c0000367,2,Columbia,3200
37224,2014,5,22,c0000375,2,Columbia,16000
37225,2014,5,22,c0000383,2,Columbia,9600
37226,2014,5,22,c0000387,2,Columbia,4800
37227,2014,5,22,c0000388,2,Columbia,4800
37228,2014,5,22,c0000397,2,Columbia,1600
37229,2014,5,22,c0000398,2,Columbia,32000
37230,2014,5,22,c0000407,2,Columbia,6400
37231,2014,5,22,c0000413,2,Columbia,16000
37232,2014,5,22,c0000443,2,Columbia,1600
37233,2014,5,22,c0000445,2,Columbia,6400
37234,2014,5,22,c0000449,2,Columbia,3200
37235,2014,5,22,c0000452,2,Columbia,1600
37236,2014,5,22,c0000458,2,Columbia,3200
37237,2014,5,22,c0000462,2,Columbia,1600
37238,2014,5,22,c0000466,2,Columbia,1600
37239,2014,5,22,c0000476,2,Columbia,16000
37240,2014,5,22,c0000494,2,Columbia,9600
37241,2014,5,22,c0000498,2,Columbia,36800
37242,2014,5,22,c0000506,2,Columbia,11200
37243,2014,5,22,c0000525,2,Columbia,27200
37244,2014,5,22,c0000527,2,Columbia,113600
37245,2014,5,22,c0000529,2,Columbia,80000
37246,2014,5,22,c0000562,2,Columbia,1600
37247,2014,6,22,c0000527,2,Columbia,-6400
37248,2014,6,22,c0000529,2,Columbia,-80000
37249,2014,6,23,c00001,2,Columbia,8000
37250,2014,6,23,c00002,2,Columbia,32000
37251,2014,6,23,c00007,2,Columbia,24000
37252,2014,6,23,c00008,2,Columbia,12800
37253,2014,6,23,c00009,2,Columbia,9600
37254,2014,6,23,c000010,2,Columbia,9600
37255,2014,6,23,c000011,2,Columbia,1600
37256,2014,6,23,c000013,2,Columbia,1600
37257,2014,6,23,c000015,2,Columbia,12800
37258,2014,6,23,c000016,2,Columbia,33600
37259,2014,6,23,c000017,2,Columbia,9600
37260,2014,6,23,c000018,2,Columbia,16000
37261,2014,6,23,c000019,2,Columbia,14400
37262,2014,6,23,c000022,2,Columbia,4800
37263,2014,6,23,c000023,2,Columbia,9600
37264,2014,6,23,c000025,2,Columbia,4800
37265,2014,6,23,c000030,2,Columbia,32000
37266,2014,6,23,c000032,2,Columbia,32000
37267,2014,6,23,c000035,2,Columbia,12800
37268,2014,6,23,c000036,2,Columbia,9600
37269,2014,6,23,c000039,2,Columbia,1600
37270,2014,6,23,c000046,2,Columbia,19200
37271,2014,6,23,c000050,2,Columbia,40000
37272,2014,6,23,c000054,2,Columbia,12800
37273,2014,6,23,c000055,2,Columbia,11200
37274,2014,6,23,c000070,2,Columbia,24000
37275,2014,6,23,c000073,2,Columbia,64000
37276,2014,6,23,c000074,2,Columbia,3200
37277,2014,6,23,c000075,2,Columbia,9600
37278,2014,6,23,c000084,2,Columbia,57600
37279,2014,6,23,c000087,2,Columbia,52800
37280,2014,6,23,c000091,2,Columbia,24000
37281,2014,6,23,c000095,2,Columbia,32000
37282,2014,6,23,c0000101,2,Columbia,12800
37283,2014,6,23,c0000102,2,Columbia,32000
37284,2014,6,23,c0000105,2,Columbia,6400
37285,2014,6,23,c0000106,2,Columbia,16000
37286,2014,6,23,c0000107,2,Columbia,14400
37287,2014,6,23,c0000109,2,Columbia,59200
37288,2014,6,23,c0000111,2,Columbia,6400
37289,2014,6,23,c0000112,2,Columbia,16000
37290,2014,6,23,c0000124,2,Columbia,1600
37291,2014,6,23,c0000126,2,Columbia,16000
37292,2014,6,23,c0000130,2,Columbia,1600
37293,2014,6,23,c0000136,2,Columbia,11200
37294,2014,6,23,c0000154,2,Columbia,1600
37295,2014,6,23,c0000170,2,Columbia,1600
37296,2014,6,23,c0000172,2,Columbia,3200
37297,2014,6,23,c0000175,2,Columbia,6400
37298,2014,6,23,c0000197,2,Columbia,4800
37299,2014,6,23,c0000199,2,Columbia,1600
37300,2014,6,23,c0000203,2,Columbia,3200
37301,2014,6,23,c0000207,2,Columbia,4800
37302,2014,6,23,c0000212,2,Columbia,1600
37303,2014,6,23,c0000226,2,Columbia,1600
37304,2014,6,23,c0000265,2,Columbia,3200
37305,2014,6,23,c0000268,2,Columbia,1600
37306,2014,6,23,c0000270,2,Columbia,32000
37307,2014,6,23,c0000273,2,Columbia,4800
37308,2014,6,23,c0000281,2,Columbia,0
37309,2014,6,23,c0000289,2,Columbia,24000
37310,2014,6,23,c0000292,2,Columbia,9600
37311,2014,6,23,c0000300,2,Columbia,17600
37312,2014,6,23,c0000301,2,Columbia,12800
37313,2014,6,23,c0000304,2,Columbia,24000
37314,2014,6,23,c0000305,2,Columbia,14400
37315,2014,6,23,c0000307,2,Columbia,1600
37316,2014,6,23,c0000308,2,Columbia,4800
37317,2014,6,23,c0000315,2,Columbia,33600
37318,2014,6,23,c0000320,2,Columbia,12800
37319,2014,6,23,c0000321,2,Columbia,22400
37320,2014,6,23,c0000322,2,Columbia,40000
37321,2014,6,23,c0000323,2,Columbia,36800
37322,2014,6,23,c0000324,2,Columbia,64000
37323,2014,6,23,c0000325,2,Columbia,8000
37324,2014,6,23,c0000326,2,Columbia,48000
37325,2014,6,23,c0000327,2,Columbia,20800
37326,2014,6,23,c0000332,2,Columbia,4800
37327,2014,6,23,c0000335,2,Columbia,3200
37328,2014,6,23,c0000336,2,Columbia,3200
37329,2014,6,23,c0000345,2,Columbia,12800
37330,2014,6,23,c0000346,2,Columbia,12800
37331,2014,6,23,c0000347,2,Columbia,16000
37332,2014,6,23,c0000348,2,Columbia,-447
37333,2014,6,23,c0000352,2,Columbia,4800
37334,2014,6,23,c0000358,2,Columbia,6400
37335,2014,6,23,c0000360,2,Columbia,4800
37336,2014,6,23,c0000364,2,Columbia,1600
37337,2014,6,23,c0000365,2,Columbia,16000
37338,2014,6,23,c0000366,2,Columbia,19200
37339,2014,6,23,c0000367,2,Columbia,8000
37340,2014,6,23,c0000368,2,Columbia,9600
37341,2014,6,23,c0000373,2,Columbia,8000
37342,2014,6,23,c0000380,2,Columbia,16000
37343,2014,6,23,c0000381,2,Columbia,9600
37344,2014,6,23,c0000383,2,Columbia,40000
37345,2014,6,23,c0000386,2,Columbia,1600
37346,2014,6,23,c0000394,2,Columbia,4800
37347,2014,6,23,c0000395,2,Columbia,16000
37348,2014,6,23,c0000396,2,Columbia,1600
37349,2014,6,23,c0000397,2,Columbia,1600
37350,2014,6,23,c0000399,2,Columbia,3200
37351,2014,6,23,c0000400,2,Columbia,35200
37352,2014,6,23,c0000408,2,Columbia,9600
37353,2014,6,23,c0000441,2,Columbia,9600
37354,2014,6,23,c0000442,2,Columbia,1600
37355,2014,6,23,c0000443,2,Columbia,1600
37356,2014,6,23,c0000444,2,Columbia,11200
37357,2014,6,23,c0000449,2,Columbia,4800
37358,2014,6,23,c0000458,2,Columbia,6400
37359,2014,6,23,c0000460,2,Columbia,16000
37360,2014,6,23,c0000461,2,Columbia,12800
37361,2014,6,23,c0000466,2,Columbia,9600
37362,2014,6,23,c0000478,2,Columbia,9600
37363,2014,6,23,c0000481,2,Columbia,1600
37364,2014,6,23,c0000484,2,Columbia,6400
37365,2014,6,23,c0000490,2,Columbia,11200
37366,2014,6,23,c0000493,2,Columbia,16000
37367,2014,6,23,c0000494,2,Columbia,16000
37368,2014,6,23,c0000498,2,Columbia,6400
37369,2014,6,23,c0000525,2,Columbia,12800
37370,2014,6,23,c0000527,2,Columbia,32000
37371,2014,6,23,c0000529,2,Columbia,88000
37372,2014,6,23,c0000533,2,Columbia,12800
37373,2014,6,23,c0000535,2,Columbia,24000
37374,2014,6,23,c0000537,2,Columbia,24000
37375,2014,6,23,c0000540,2,Columbia,3200
37376,2014,6,23,c0000546,2,Columbia,6400
37377,2014,6,23,c0000560,2,Columbia,1600
37378,2014,6,24,c00000,2,Columbia,1600
37379,2014,6,24,c00006,2,Columbia,64000
37380,2014,6,24,c00009,2,Columbia,9600
37381,2014,6,24,c000011,2,Columbia,1600
37382,2014,6,24,c000022,2,Columbia,4800
37383,2014,6,24,c000023,2,Columbia,9600
37384,2014,6,24,c000031,2,Columbia,32000
37385,2014,6,24,c000036,2,Columbia,16000
37386,2014,6,24,c000039,2,Columbia,4800
37387,2014,6,24,c000044,2,Columbia,1600
37388,2014,6,24,c000050,2,Columbia,32000
37389,2014,6,24,c000054,2,Columbia,8000
37390,2014,6,24,c000058,2,Columbia,24000
37391,2014,6,24,c000065,2,Columbia,11200
37392,2014,6,24,c000075,2,Columbia,3200
37393,2014,6,24,c000089,2,Columbia,32000
37394,2014,6,24,c000093,2,Columbia,16000
37395,2014,6,24,c000099,2,Columbia,11200
37396,2014,6,24,c0000102,2,Columbia,0
37397,2014,6,24,c0000103,2,Columbia,16000
37398,2014,6,24,c0000106,2,Columbia,16000
37399,2014,6,24,c0000108,2,Columbia,4800
37400,2014,6,24,c0000110,2,Columbia,16000
37401,2014,6,24,c0000111,2,Columbia,3200
37402,2014,6,24,c0000114,2,Columbia,14400
37403,2014,6,24,c0000115,2,Columbia,12800
37404,2014,6,24,c0000116,2,Columbia,1600
37405,2014,6,24,c0000123,2,Columbia,3200
37406,2014,6,24,c0000124,2,Columbia,4800
37407,2014,6,24,c0000126,2,Columbia,8000
37408,2014,6,24,c0000129,2,Columbia,32000
37409,2014,6,24,c0000130,2,Columbia,1600
37410,2014,6,24,c0000131,2,Columbia,1600
37411,2014,6,24,c0000134,2,Columbia,19200
37412,2014,6,24,c0000172,2,Columbia,4800
37413,2014,6,24,c0000177,2,Columbia,1600
37414,2014,6,24,c0000197,2,Columbia,4800
37415,2014,6,24,c0000226,2,Columbia,3200
37416,2014,6,24,c0000281,2,Columbia,32000
37417,2014,6,24,c0000285,2,Columbia,1600
37418,2014,6,24,c0000287,2,Columbia,4800
37419,2014,6,24,c0000292,2,Columbia,9600
37420,2014,6,24,c0000300,2,Columbia,12800
37421,2014,6,24,c0000316,2,Columbia,1600
37422,2014,6,24,c0000320,2,Columbia,8000
37423,2014,6,24,c0000321,2,Columbia,19200
37424,2014,6,24,c0000323,2,Columbia,8000
37425,2014,6,24,c0000324,2,Columbia,80000
37426,2014,6,24,c0000325,2,Columbia,6400
37427,2014,6,24,c0000327,2,Columbia,16000
37428,2014,6,24,c0000331,2,Columbia,38400
37429,2014,6,24,c0000345,2,Columbia,44800
37430,2014,6,24,c0000346,2,Columbia,9600
37431,2014,6,24,c0000347,2,Columbia,16000
37432,2014,6,24,c0000358,2,Columbia,9600
37433,2014,6,24,c0000365,2,Columbia,32000
37434,2014,6,24,c0000366,2,Columbia,12800
37435,2014,6,24,c0000370,2,Columbia,1600
37436,2014,6,24,c0000372,2,Columbia,3200
37437,2014,6,24,c0000373,2,Columbia,3200
37438,2014,6,24,c0000384,2,Columbia,32000
37439,2014,6,24,c0000398,2,Columbia,9600
37440,2014,6,24,c0000404,2,Columbia,1600
37441,2014,6,24,c0000441,2,Columbia,6400
37442,2014,6,24,c0000443,2,Columbia,4800
37443,2014,6,24,c0000445,2,Columbia,3200
37444,2014,6,24,c0000447,2,Columbia,8000
37445,2014,6,24,c0000464,2,Columbia,11200
37446,2014,6,24,c0000466,2,Columbia,3200
37447,2014,6,24,c0000476,2,Columbia,16000
37448,2014,6,24,c0000494,2,Columbia,9600
37449,2014,6,24,c0000506,2,Columbia,3200
37450,2014,6,24,c0000512,2,Columbia,3200
37451,2014,6,24,c0000516,2,Columbia,8000
37452,2014,6,24,c0000525,2,Columbia,1600
37453,2014,6,24,c0000527,2,Columbia,12800
37454,2014,6,24,c0000529,2,Columbia,72000
37455,2014,6,24,c0000530,2,Columbia,32000
37456,2014,6,24,c0000535,2,Columbia,48000
37457,2014,6,24,c0000546,2,Columbia,1600
37458,2014,6,24,c0000551,2,Columbia,1600
37459,2014,6,24,c0000560,2,Columbia,4800
37460,2014,6,24,c0000568,2,Columbia,1600
37461,2014,6,25,c00001,2,Columbia,3200
37462,2014,6,25,c00002,2,Columbia,32000
37463,2014,6,25,c000010,2,Columbia,11200
37464,2014,6,25,c000012,2,Columbia,20800
37465,2014,6,25,c000014,2,Columbia,6400
37466,2014,6,25,c000015,2,Columbia,8000
37467,2014,6,25,c000016,2,Columbia,16000
37468,2014,6,25,c000022,2,Columbia,4800
37469,2014,6,25,c000023,2,Columbia,11200
37470,2014,6,25,c000025,2,Columbia,1600
37471,2014,6,25,c000030,2,Columbia,48000
37472,2014,6,25,c000032,2,Columbia,8000
37473,2014,6,25,c000034,2,Columbia,3200
37474,2014,6,25,c000035,2,Columbia,16000
37475,2014,6,25,c000039,2,Columbia,3200
37476,2014,6,25,c000043,2,Columbia,12800
37477,2014,6,25,c000044,2,Columbia,1600
37478,2014,6,25,c000050,2,Columbia,32000
37479,2014,6,25,c000053,2,Columbia,1600
37480,2014,6,25,c000054,2,Columbia,6400
37481,2014,6,25,c000055,2,Columbia,12800
37482,2014,6,25,c000063,2,Columbia,11200
37483,2014,6,25,c000064,2,Columbia,4800
37484,2014,6,25,c000072,2,Columbia,6400
37485,2014,6,25,c000073,2,Columbia,8000
37486,2014,6,25,c000084,2,Columbia,64000
37487,2014,6,25,c000086,2,Columbia,12800
37488,2014,6,25,c000087,2,Columbia,64000
37489,2014,6,25,c000093,2,Columbia,16000
37490,2014,6,25,c0000101,2,Columbia,24000
37491,2014,6,25,c0000104,2,Columbia,17600
37492,2014,6,25,c0000105,2,Columbia,6400
37493,2014,6,25,c0000108,2,Columbia,4800
37494,2014,6,25,c0000109,2,Columbia,96000
37495,2014,6,25,c0000110,2,Columbia,16000
37496,2014,6,25,c0000111,2,Columbia,3200
37497,2014,6,25,c0000112,2,Columbia,16000
37498,2014,6,25,c0000121,2,Columbia,6400
37499,2014,6,25,c0000126,2,Columbia,8000
37500,2014,6,25,c0000128,2,Columbia,3200
37501,2014,6,25,c0000163,2,Columbia,1600
37502,2014,6,25,c0000164,2,Columbia,1600
37503,2014,6,25,c0000185,2,Columbia,3200
37504,2014,6,25,c0000186,2,Columbia,1600
37505,2014,6,25,c0000197,2,Columbia,9600
37506,2014,6,25,c0000245,2,Columbia,5451.18
37507,2014,6,25,c0000295,2,Columbia,19200
37508,2014,6,25,c0000300,2,Columbia,17600
37509,2014,6,25,c0000301,2,Columbia,28800
37510,2014,6,25,c0000307,2,Columbia,1600
37511,2014,6,25,c0000315,2,Columbia,3200
37512,2014,6,25,c0000319,2,Columbia,16000
37513,2014,6,25,c0000320,2,Columbia,4800
37514,2014,6,25,c0000321,2,Columbia,4800
37515,2014,6,25,c0000322,2,Columbia,40000
37516,2014,6,25,c0000324,2,Columbia,32000
37517,2014,6,25,c0000325,2,Columbia,8000
37518,2014,6,25,c0000329,2,Columbia,9600
37519,2014,6,25,c0000331,2,Columbia,0
37520,2014,6,25,c0000332,2,Columbia,3200
37521,2014,6,25,c0000335,2,Columbia,6400
37522,2014,6,25,c0000343,2,Columbia,1600
37523,2014,6,25,c0000347,2,Columbia,32000
37524,2014,6,25,c0000356,2,Columbia,22400
37525,2014,6,25,c0000357,2,Columbia,20800
37526,2014,6,25,c0000358,2,Columbia,8000
37527,2014,6,25,c0000360,2,Columbia,1600
37528,2014,6,25,c0000361,2,Columbia,1600
37529,2014,6,25,c0000365,2,Columbia,16000
37530,2014,6,25,c0000367,2,Columbia,9600
37531,2014,6,25,c0000368,2,Columbia,6400
37532,2014,6,25,c0000380,2,Columbia,16000
37533,2014,6,25,c0000381,2,Columbia,6400
37534,2014,6,25,c0000388,2,Columbia,6400
37535,2014,6,25,c0000395,2,Columbia,24000
37536,2014,6,25,c0000444,2,Columbia,8000
37537,2014,6,25,c0000449,2,Columbia,0
37538,2014,6,25,c0000452,2,Columbia,1600
37539,2014,6,25,c0000458,2,Columbia,1600
37540,2014,6,25,c0000460,2,Columbia,16000
37541,2014,6,25,c0000461,2,Columbia,12800
37542,2014,6,25,c0000462,2,Columbia,1600
37543,2014,6,25,c0000464,2,Columbia,11200
37544,2014,6,25,c0000466,2,Columbia,1600
37545,2014,6,25,c0000474,2,Columbia,1600
37546,2014,6,25,c0000486,2,Columbia,0
37547,2014,6,25,c0000487,2,Columbia,0
37548,2014,6,25,c0000490,2,Columbia,-8760
37549,2014,6,25,c0000493,2,Columbia,16000
37550,2014,6,25,c0000498,2,Columbia,22400
37551,2014,6,25,c0000512,2,Columbia,3200
37552,2014,6,25,c0000525,2,Columbia,19200
37553,2014,6,25,c0000527,2,Columbia,6400
37554,2014,6,25,c0000532,2,Columbia,16000
37555,2014,6,25,c0000537,2,Columbia,20800
37556,2014,6,25,c0000546,2,Columbia,3200
37557,2014,6,26,c00001,2,Columbia,16000
37558,2014,6,26,c00006,2,Columbia,0
37559,2014,6,26,c00008,2,Columbia,4800
37560,2014,6,26,c000011,2,Columbia,9600
37561,2014,6,26,c000018,2,Columbia,4800
37562,2014,6,26,c000029,2,Columbia,24000
37563,2014,6,26,c000030,2,Columbia,0
37564,2014,6,26,c000031,2,Columbia,24000
37565,2014,6,26,c000033,2,Columbia,1600
37566,2014,6,26,c000039,2,Columbia,1600
37567,2014,6,26,c000052,2,Columbia,6400
37568,2014,6,26,c000054,2,Columbia,1600
37569,2014,6,26,c000055,2,Columbia,3200
37570,2014,6,26,c000062,2,Columbia,3200
37571,2014,6,26,c000063,2,Columbia,33600
37572,2014,6,26,c000065,2,Columbia,0
37573,2014,6,26,c000072,2,Columbia,8000
37574,2014,6,26,c000074,2,Columbia,8000
37575,2014,6,26,c000075,2,Columbia,9600
37576,2014,6,26,c000084,2,Columbia,51200
37577,2014,6,26,c000087,2,Columbia,40000
37578,2014,6,26,c000093,2,Columbia,16000
37579,2014,6,26,c000095,2,Columbia,0
37580,2014,6,26,c000099,2,Columbia,8000
37581,2014,6,26,c0000106,2,Columbia,22400
37582,2014,6,26,c0000107,2,Columbia,25600
37583,2014,6,26,c0000108,2,Columbia,6400
37584,2014,6,26,c0000111,2,Columbia,3200
37585,2014,6,26,c0000112,2,Columbia,16000
37586,2014,6,26,c0000114,2,Columbia,3200
37587,2014,6,26,c0000116,2,Columbia,1600
37588,2014,6,26,c0000122,2,Columbia,4800
37589,2014,6,26,c0000124,2,Columbia,1600
37590,2014,6,26,c0000126,2,Columbia,8000
37591,2014,6,26,c0000128,2,Columbia,4800
37592,2014,6,26,c0000131,2,Columbia,3200
37593,2014,6,26,c0000134,2,Columbia,16000
37594,2014,6,26,c0000199,2,Columbia,3200
37595,2014,6,26,c0000207,2,Columbia,3200
37596,2014,6,26,c0000210,2,Columbia,40000
37597,2014,6,26,c0000215,2,Columbia,9600
37598,2014,6,26,c0000265,2,Columbia,4800
37599,2014,6,26,c0000269,2,Columbia,16000
37600,2014,6,26,c0000270,2,Columbia,17600
37601,2014,6,26,c0000273,2,Columbia,6400
37602,2014,6,26,c0000281,2,Columbia,40000
37603,2014,6,26,c0000285,2,Columbia,1600
37604,2014,6,26,c0000288,2,Columbia,9600
37605,2014,6,26,c0000289,2,Columbia,16000
37606,2014,6,26,c0000292,2,Columbia,4800
37607,2014,6,26,c0000295,2,Columbia,19200
37608,2014,6,26,c0000299,2,Columbia,0
37609,2014,6,26,c0000300,2,Columbia,17600
37610,2014,6,26,c0000301,2,Columbia,0
37611,2014,6,26,c0000303,2,Columbia,48000
37612,2014,6,26,c0000305,2,Columbia,3200
37613,2014,6,26,c0000316,2,Columbia,3200
37614,2014,6,26,c0000319,2,Columbia,19200
37615,2014,6,26,c0000321,2,Columbia,28800
37616,2014,6,26,c0000323,2,Columbia,33600
37617,2014,6,26,c0000324,2,Columbia,80000
37618,2014,6,26,c0000325,2,Columbia,16000
37619,2014,6,26,c0000327,2,Columbia,14400
37620,2014,6,26,c0000329,2,Columbia,3200
37621,2014,6,26,c0000332,2,Columbia,1600
37622,2014,6,26,c0000333,2,Columbia,38400
37623,2014,6,26,c0000335,2,Columbia,9600
37624,2014,6,26,c0000352,2,Columbia,4800
37625,2014,6,26,c0000354,2,Columbia,0
37626,2014,6,26,c0000360,2,Columbia,11200
37627,2014,6,26,c0000364,2,Columbia,3200
37628,2014,6,26,c0000365,2,Columbia,48000
37629,2014,6,26,c0000366,2,Columbia,14400
37630,2014,6,26,c0000368,2,Columbia,12800
37631,2014,6,26,c0000369,2,Columbia,4800
37632,2014,6,26,c0000370,2,Columbia,1600
37633,2014,6,26,c0000373,2,Columbia,1600
37634,2014,6,26,c0000375,2,Columbia,11200
37635,2014,6,26,c0000380,2,Columbia,16000
37636,2014,6,26,c0000381,2,Columbia,12800
37637,2014,6,26,c0000383,2,Columbia,32000
37638,2014,6,26,c0000386,2,Columbia,1600
37639,2014,6,26,c0000387,2,Columbia,1600
37640,2014,6,26,c0000394,2,Columbia,4800
37641,2014,6,26,c0000397,2,Columbia,3200
37642,2014,6,26,c0000398,2,Columbia,64000
37643,2014,6,26,c0000404,2,Columbia,1600
37644,2014,6,26,c0000407,2,Columbia,17600
37645,2014,6,26,c0000442,2,Columbia,3200
37646,2014,6,26,c0000443,2,Columbia,3200
37647,2014,6,26,c0000444,2,Columbia,8000
37648,2014,6,26,c0000449,2,Columbia,3200
37649,2014,6,26,c0000461,2,Columbia,9600
37650,2014,6,26,c0000462,2,Columbia,1600
37651,2014,6,26,c0000464,2,Columbia,11200
37652,2014,6,26,c0000466,2,Columbia,0
37653,2014,6,26,c0000474,2,Columbia,1600
37654,2014,6,26,c0000494,2,Columbia,8000
37655,2014,6,26,c0000498,2,Columbia,4800
37656,2014,6,26,c0000516,2,Columbia,4800
37657,2014,6,26,c0000525,2,Columbia,28800
37658,2014,6,26,c0000527,2,Columbia,99200
37659,2014,6,26,c0000529,2,Columbia,9600
37660,2014,6,26,c0000532,2,Columbia,64000
37661,2014,6,26,c0000546,2,Columbia,9600
37662,2014,7,27,c00002,2,Columbia,24000
37663,2014,7,27,c00006,2,Columbia,48000
37664,2014,7,27,c00007,2,Columbia,19200
37665,2014,7,27,c00008,2,Columbia,4800
37666,2014,7,27,c000015,2,Columbia,12800
37667,2014,7,27,c000018,2,Columbia,16000
37668,2014,7,27,c000019,2,Columbia,20800
37669,2014,7,27,c000022,2,Columbia,4800
37670,2014,7,27,c000023,2,Columbia,16000
37671,2014,7,27,c000025,2,Columbia,6400
37672,2014,7,27,c000030,2,Columbia,128000
37673,2014,7,27,c000031,2,Columbia,32000
37674,2014,7,27,c000032,2,Columbia,32000
37675,2014,7,27,c000034,2,Columbia,3200
37676,2014,7,27,c000035,2,Columbia,27200
37677,2014,7,27,c000036,2,Columbia,8000
37678,2014,7,27,c000046,2,Columbia,22400
37679,2014,7,27,c000050,2,Columbia,32000
37680,2014,7,27,c000052,2,Columbia,6400
37681,2014,7,27,c000055,2,Columbia,6400
37682,2014,7,27,c000060,2,Columbia,3200
37683,2014,7,27,c000070,2,Columbia,16000
37684,2014,7,27,c000075,2,Columbia,3200
37685,2014,7,27,c000087,2,Columbia,52800
37686,2014,7,27,c0000101,2,Columbia,35200
37687,2014,7,27,c0000102,2,Columbia,11200
37688,2014,7,27,c0000103,2,Columbia,17600
37689,2014,7,27,c0000105,2,Columbia,4800
37690,2014,7,27,c0000107,2,Columbia,8000
37691,2014,7,27,c0000110,2,Columbia,16000
37692,2014,7,27,c0000111,2,Columbia,4800
37693,2014,7,27,c0000112,2,Columbia,32000
37694,2014,7,27,c0000115,2,Columbia,8000
37695,2014,7,27,c0000122,2,Columbia,4800
37696,2014,7,27,c0000124,2,Columbia,3200
37697,2014,7,27,c0000126,2,Columbia,8000
37698,2014,7,27,c0000136,2,Columbia,16000
37699,2014,7,27,c0000154,2,Columbia,6400
37700,2014,7,27,c0000170,2,Columbia,1600
37701,2014,7,27,c0000172,2,Columbia,4800
37702,2014,7,27,c0000175,2,Columbia,3200
